RunNumber,DataCategory,Date,TriggerNumbers,TriggerRates/Hz,RunType,TriggerType,LTBthrd:Nhit >,LTBthrd:Esum,LTBthrd:LowEsum,LTBthrd:HighEsum,PeriodFreq/ Hz,FEEthrd,FEEMaxHitPerCh,PMTHV,ACULEDfrequency/Hz,ACULED:NAME,LEDdriveVoltage/V,position/m,2ndLEDName,DoublePulseInterval/us,2ndLEDdriveVoltage/V,position/m,Comments,Description
1638,LED:test:external trigger,06/21/2010,15000,500,Adcalib,crossIn,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-6.7,2.92,~,~,~,~,HV on; all cable connected,LED test;MO3LED TTL as output; external trigger delay 2000ns,"the TTL of the second LED only used for external triggr, no flashing on second LED of MO 12 LED"
1639,LED:test:external trigger,06/21/2010,15000,500,Adcalib,crossIn,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-6.6,2.92,~,~,~,~,HV on; all cable connected,LED test;MO3LED TTL as output; external trigger delay 2000ns,"the TTL of the second LED only used for external triggr, no flashing on second LED of MO 13 LED"
1640,LED:test:external trigger,06/21/2010,15000,500,Adcalib,crossIn,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-6.5,2.92,~,~,~,~,HV on; all cable connected,LED test;MO3LED TTL as output; external trigger delay 2000ns,"the TTL of the second LED only used for external triggr, no flashing on second LED of MO 14 LED"
1641,LED:test:external trigger,06/21/2010,15000,500,Adcalib,crossIn,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-6.4,2.92,~,~,~,~,HV on; all cable connected,LED test;MO3LED TTL as output; external trigger delay 2000ns,"the TTL of the second LED only used for external triggr, no flashing on second LED of MO 15 LED"
1642,LED:test:external trigger,06/21/2010,15000,500,Adcalib,crossIn,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-6.3,2.92,~,~,~,~,HV on; all cable connected,LED test;MO3LED TTL as output; external trigger delay 2000ns,"the TTL of the second LED only used for external triggr, no flashing on second LED of MO 16 LED"
1643,LED:test:external trigger,06/21/2010,300000,500,Adcalib,crossIn,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-6.9,2.92,~,~,~,~,HV on; all cable connected,LED test;MO3LED TTL as output; external trigger delay 2000ns,"the TTL of the second LED only used for external triggr, no flashing on second LED of MO 17 LED"
1644,energy scale,06/21/2010,100000,1630,Adcalib,Nhit,40,~,~,~,~,750,5,2.00E+07,300,ACU A,-6.95,2.92,~,~,~,~,HV on; all cable connected,LED test; DAQ data pack error: FEE trigger number chenck error,LED+NHit:test
1645,energy scale,06/21/2010,100000,1750,Adcalib,total Esum,~,32,~,~,~,750,5,2.00E+07,300,ACU A,-6.95,2.92,~,~,~,~,HV on; all cable connected,LED test; DAQ data pack error: FEE trigger number chenck error,LED+NHit:test
1646,energy scale,06/21/2010,120000,2000,Adcalib,Nhit,35,~,~,~,~,750,5,2.00E+07,300,ACU A,-6.95,2.92,~,~,~,~,HV on; all cable connected,LED test; DAQ data pack error: FEE trigger number chenck error,LED+NHit:test,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,double pulse LED:test,06/22/2010,20000,500,pedestal,period,~,~,~,~,~,0,5,2.00E+07,~,~,~,~,~,~,~,~,HV on; all cable connected,double pulse LED test,,,
1648,double pulse LED:test,06/22/2010,71000,1400,Adcalib,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,1000,-7.4,2.92,HV on; all cable connected,double pulse LED test,stop DAQ ru nby hand because of ACU flashing infinitely,,
1649,double pulse LED:test,06/22/2010,82000,1400,Adcalib,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,1000,-7.4,2.92,HV on; all cable connected,double pulse LED test,,,
1650,double pulse LED:test,06/22/2010,151878,1250,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.4,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from 15:40 2010-06-22; stop because the trigger rate differ: some trigger missing,,
1651,double pulse LED:test,06/22/2010,20780,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.4,2.92,ACU B,1000,-7.4,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,,,
1652,double pulse LED:test,06/22/2010,70400,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,1000,-7.4,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,,,
1653,double pulse LED:test,06/22/2010,50000,1350,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,500,-7.4,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,,,
1654,double pulse LED:test,06/22/2010,50000,1350,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,200,-7.4,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,,,
1655,double pulse LED:test,06/22/2010,50000,1350,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,50,-7.4,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,,,
1656,long term stability double pulse LED,06/22/2010,4330000,1350,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.4,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from 16:00 2010-06-22; ,stop because the second pulse high intensity,
1657,double pulse LED,06/22/2010,?,1350,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.2,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,
1658,no LED flashing,06/22/2010,560000,1140,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,NO LED flashing because ACU control error
1659,long term stability double pulse LED,06/22/2010,2370037,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1660,long term stability double pulse LED,06/22/2010,15847444,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1661,long term stability double pulse LED,06/22/2010,2538084,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1662,long term stability double pulse LED,06/22/2010,4364454,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,long term stability double pulse LED,06/23/2010,4364454,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1663,long term stability double pulse LED,06/23/2010,12601632,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1664,long term stability double pulse LED,06/23/2010,8949475,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1665,long term stability double pulse LED,06/23/2010,4754988,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1666,long term stability double pulse LED,06/23/2010,957142,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1667,long term stability double pulse LED,06/23/2010,616316,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1668,long term stability double pulse LED,06/23/2010,10901001,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1669,long term stability double pulse LED,06/23/2010,0,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1670,long term stability double pulse LED,06/23/2010,1577095,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1671,long term stability double pulse LED,06/23/2010,270,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1672,long term stability double pulse LED,06/23/2010,7048253,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from ,stop because the second pulse high intensity,stop because  DAQ error output
1673,long term stability double pulse LED,06/23/2010,42600115,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from 17:20 2010-06-23,error stop when 2010-06-24 02:00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,error,06/24/2010,0,~,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,system error,,,
1675,error,06/24/2010,0,~,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,system error,,,
1676,error,06/24/2010,0,~,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,system error,,,
1677,system recover test,06/24/2010,44812,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,recover test,,,
1678,long term stability double pulse LED,06/24/2010,46484042,1360,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,ACU B,20,-7.1,2.92,HV on; all cable connected,double pulse LED test; long term stablity test,start from 2:50 2010-06-24,,,
1679,system test,06/24/2010,3169613,1220,physics,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,100,ACU A,-7.1,2.92,~,~,~,~,HV on; all cable connected,2 channel input to FEE unpluged,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,LED test PMT calibration,06/25/2010,20000,680,pedestal,period,~,~,~,~,~,0,5,2.00E+07,~,~,~,~,~,~,~,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1681,LED test PMT calibration,06/25/2010,91518,1500,Adcalib,Nhit+totalESum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1682,LED test PMT calibration,06/25/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1683,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1684,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1685,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,2.92,MO B,2,-1,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,LED=-1V no flashing
1686,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-6.95,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1687,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1688,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.05,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external,,,
1689,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.15,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1690,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.25,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1691,LED test PMT calibration,06/25/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
,,,,,,,,,,,,,,,,,,,,,,,,,
1692,spade test,06/26/2010,20000,680,pedestal,period,~,~,~,~,~,0,5,2.00E+07,~,~,~,~,~,~,~,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1693,LED test PMT calibration,06/26/2010,300000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-6.95,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1694,LED test PMT calibration,06/26/2010,300000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-7,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1695,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-7.05,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1696,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-7.1,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1697,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-7.15,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1698,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-7.2,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1699,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-7.25,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1700,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,1.00E+07,500,ACU A,-7.3,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1701,LED test PMT calibration,06/26/2010,20000,680,pedestal,period,~,~,~,~,~,0,5,3.00E+07,~,~,~,~,~,~,~,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1702,LED test PMT calibration,06/26/2010,300000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-6.95,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1703,LED test PMT calibration,06/26/2010,300000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-7,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1704,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-7.05,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1705,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-7.1,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1706,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-7.15,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1707,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-7.2,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1708,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-7.25,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1709,LED test PMT calibration,06/26/2010,150000,500,Adcalib,external,~,~,~,~,~,750,5,3.00E+07,500,ACU A,-7.3,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,PMT calibration,delay pulse only used for external
1710,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1711,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1712,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.6,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1713,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.7,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1714,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.8,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1715,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.9,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1716,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1717,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.1,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1718,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.2,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1719,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.3,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1720,test,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,0,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1721,ACU A LED intensity,06/26/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.4,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1722,test,06/26/2010,150000,1650,Physics,external+ NHit+Total Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,test,delay pulse only used for external
1723,test,06/26/2010,200000,1650,Physics,external+ NHit+Total Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,test,delay pulse only used for external
,,,,,,,,,,,,,,,,,,,,,,,,,
1724,test,06/28/2010,150000,1650,Adcalib,?,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,test,delay pulse only used for external
1725,test,06/28/2010,200000,1650,Adcalib,?,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,test,delay pulse only used for external
1726,ACU A LED intensity,06/28/2010,300000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.5,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1727,ACU A LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.6,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1728,ACU A LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.7,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1729,ACU A LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.7,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1730,ACU A LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU A,-8.8,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1731,ACU B LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU B,-6.9,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1732,ACU B LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU B,-6.95,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1733,ACU B LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU B,-7,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1734,ACU B LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU B,-7.05,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1735,ACU B LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU B,-7.1,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
1736,ACU B LED intensity,06/28/2010,30000,500,Adcalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU B,-7.15,2.92,MO B,2,0,~,HV on; L1C1R1 cable disconnect,LED intensity,delay pulse only used for external
