RunNumber,DataCategory,Date,TriggerNumbers,TriggerRates/Hz,RunType,TriggerType,LTBthrd:Nhit >,LTBthrd:Esum,LTBthrd:LowEsum,LTBthrd:HighEsum,PeriodFreq/ Hz,FEEthrd,FEEMaxHitPerCh,PMTHV,ACULEDfrequency/Hz,ACULED:NAME,LEDdriveVoltage/V,position/m,2ndLEDName,DoublePulseInterval/us,2ndLEDdriveVoltage/V,position/m,Comments,Description,,,,
6406,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.9,0,~,,~,~,,ACU C intensitty scan,
6407,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-8.1,0,~,,~,~,,ACU C intensitty scan,
6408,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-8.3,0,~,,~,~,,ACU C intensitty scan,
6409,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-8.5,0,~,,~,~,,ACU C intensitty scan,
6410,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-8.7,0,~,,~,~,,ACU C intensitty scan,
6411,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-9,0,~,,~,~,,ACU C intensitty scan,
6412,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-9.5,0,~,,~,~,,ACU C intensitty scan,
6413,ACU C test normal intensity scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-9.8,0,~,,~,~,,ACU C intensitty scan,
6414,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.7,~,,~,~,,ACU C Z scan,
6415,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.6,~,,~,~,,ACU C Z scan,
6416,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.5,~,,~,~,,ACU C Z scan,
6417,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.4,~,,~,~,,ACU C Z scan,
6418,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.3,~,,~,~,,ACU C Z scan,
6419,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.2,~,,~,~,,ACU C Z scan,
6420,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.1,~,,~,~,,ACU C Z scan,
6421,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2,~,,~,~,,ACU C Z scan,
6422,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.9,~,,~,~,,ACU C Z scan,
6423,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.8,~,,~,~,,ACU C Z scan,
6424,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.7,~,,~,~,,ACU C Z scan,
6425,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.6,~,,~,~,,ACU C Z scan,
6426,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.5,~,,~,~,,ACU C Z scan,
6427,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.4,~,,~,~,,ACU C Z scan,
6428,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.3,~,,~,~,,ACU C Z scan,
6429,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.2,~,,~,~,,ACU C Z scan,
6430,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.1,~,,~,~,,ACU C Z scan,
6431,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1,~,,~,~,,ACU C Z scan,
6432,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.9,~,,~,~,,ACU C Z scan,
6433,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.8,~,,~,~,,ACU C Z scan,
6434,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.7,~,,~,~,,ACU C Z scan,
6435,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.6,~,,~,~,,ACU C Z scan,
6436,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.5,~,,~,~,,ACU C Z scan,
6437,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.4,~,,~,~,,ACU C Z scan,
6438,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.3,~,,~,~,,ACU C Z scan,
6439,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.2,~,,~,~,,ACU C Z scan,
6440,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.1,~,,~,~,,ACU C Z scan,
6441,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0,~,,~,~,,ACU C Z scan,
6442,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.1,~,,~,~,,ACU C Z scan,
6443,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.2,~,,~,~,,ACU C Z scan,
6444,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.3,~,,~,~,,ACU C Z scan,
6445,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.4,~,,~,~,,ACU C Z scan,
6446,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.5,~,,~,~,,ACU C Z scan,
6447,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.6,~,,~,~,,ACU C Z scan,
6448,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.7,~,,~,~,,ACU C Z scan,
6449,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.8,~,,~,~,,ACU C Z scan,
6450,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.9,~,,~,~,,ACU C Z scan,
6451,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-1,~,,~,~,,ACU C Z scan,
6452,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-1.1,~,,~,~,,ACU C Z scan,
6453,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-1.2,~,,~,~,,ACU C Z scan,
6454,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-1.3,~,,~,~,,ACU C Z scan,
6455,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-1.4,~,,~,~,,ACU C Z scan,
6456,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-1.2,~,,~,~,,ACU C Z scan,
6457,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.9,~,,~,~,,ACU C Z scan,
6458,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.6,~,,~,~,,ACU C Z scan,
6459,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,-0.3,~,,~,~,,ACU C Z scan,
6460,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0,~,,~,~,,ACU C Z scan,
6461,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.3,~,,~,~,,ACU C Z scan,
6462,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.6,~,,~,~,,ACU C Z scan,
6463,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,0.9,~,,~,~,,ACU C Z scan,
6464,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.2,~,,~,~,,ACU C Z scan,
6465,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.5,~,,~,~,,ACU C Z scan,
6466,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,1.8,~,,~,~,,ACU C Z scan,
6467,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.1,~,,~,~,,ACU C Z scan,
6468,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.4,~,,~,~,,ACU C Z scan,
6469,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.2,2.7,~,,~,~,,ACU C Z scan,
6470,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.7,~,,~,~,,ACU C Z scan,
6471,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.6,~,,~,~,,ACU C Z scan,
6472,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.5,~,,~,~,,ACU C Z scan,
6473,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.4,~,,~,~,,ACU C Z scan,
6474,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.3,~,,~,~,,ACU C Z scan,
6475,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.2,~,,~,~,,ACU C Z scan,
6476,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.1,~,,~,~,,ACU C Z scan,
6477,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2,~,,~,~,,ACU C Z scan,
6478,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.9,~,,~,~,,ACU C Z scan,
6479,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.8,~,,~,~,,ACU C Z scan,
6480,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.7,~,,~,~,,ACU C Z scan,
6481,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.6,~,,~,~,,ACU C Z scan,
6482,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.5,~,,~,~,,ACU C Z scan,
6483,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.4,~,,~,~,,ACU C Z scan,
6484,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.3,~,,~,~,,ACU C Z scan,
6485,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.2,~,,~,~,,ACU C Z scan,
6486,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.1,~,,~,~,,ACU C Z scan,
6487,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1,~,,~,~,,ACU C Z scan,
6488,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.9,~,,~,~,,ACU C Z scan,
6489,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.8,~,,~,~,,ACU C Z scan,
6490,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.7,~,,~,~,,ACU C Z scan,
6491,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.6,~,,~,~,,ACU C Z scan,
6492,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.5,~,,~,~,,ACU C Z scan,
6493,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.4,~,,~,~,,ACU C Z scan,
6494,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.3,~,,~,~,,ACU C Z scan,
6495,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.2,~,,~,~,,ACU C Z scan,
6496,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.1,~,,~,~,,ACU C Z scan,
6497,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0,~,,~,~,,ACU C Z scan,
6498,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.1,~,,~,~,,ACU C Z scan,
6499,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.2,~,,~,~,,ACU C Z scan,
6500,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.3,~,,~,~,,ACU C Z scan,
6501,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.4,~,,~,~,,ACU C Z scan,
6502,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.5,~,,~,~,,ACU C Z scan,
6503,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.6,~,,~,~,,ACU C Z scan,
6504,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.7,~,,~,~,,ACU C Z scan,
6505,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.8,~,,~,~,,ACU C Z scan,
6506,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.9,~,,~,~,,ACU C Z scan,
6507,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1,~,,~,~,,ACU C Z scan,
6508,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.1,~,,~,~,,ACU C Z scan,
6509,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.2,~,,~,~,,ACU C Z scan,
6510,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.3,~,,~,~,,ACU C Z scan,
6511,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.4,~,,~,~,,ACU C Z scan,
6512,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.5,~,,~,~,,ACU C Z scan,
6513,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.6,~,,~,~,,ACU C Z scan,
6514,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.7,~,,~,~,,ACU C Z scan,
6515,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.8,~,,~,~,,ACU C Z scan,
6516,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.8,~,,~,~,,ACU C Z scan,
6517,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.8,~,,~,~,,ACU C Z scan,
6518,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.5,~,,~,~,,ACU C Z scan,
6519,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-1.2,~,,~,~,,ACU C Z scan,
6520,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.9,~,,~,~,,ACU C Z scan,
6521,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.6,~,,~,~,,ACU C Z scan,
6522,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,-0.3,~,,~,~,,ACU C Z scan,
6523,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0,~,,~,~,,ACU C Z scan,
6524,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.3,~,,~,~,,ACU C Z scan,
6525,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.6,~,,~,~,,ACU C Z scan,
6526,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,0.9,~,,~,~,,ACU C Z scan,
6527,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.2,~,,~,~,,ACU C Z scan,
6528,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.5,~,,~,~,,ACU C Z scan,
6529,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,1.8,~,,~,~,,ACU C Z scan,
6530,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.1,~,,~,~,,ACU C Z scan,
6531,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.4,~,,~,~,,ACU C Z scan,
6532,ACU C Z scan,10/4/10,30s,500,ADCalib,external,~,~,~,~,~,750,5,2.00E+07,500,ACU C,-7.35,2.7,~,,~,~,,ACU C Z scan,
,,,,,,,,,,,,,,,,,,,,,,,,,
6533,FEE pedestal run,10/7/10,,~,ADCalib,Nhit,0,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,baseline run,
6534,FEE pedestal run,10/7/10,,~,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,baseline run,
6535,FEE linearity run,10/7/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6536,FEE linearity run,10/7/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6537,FEE linearity run,10/7/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6538,FEE linearity run,10/7/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6539,FEE linearity run,10/7/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
,,,,,,,,,,,,,,,,,,,,,,,,,
6540,FEE linearity test run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6541,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6542,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6543,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6544,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6545,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6546,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6547,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6548,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6549,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6550,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6551,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6552,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6553,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6554,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6555,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
6556,FEE linearity run,10/8/10,,1000,ADCalib,Nhit,1,~,~,~,~,750,5,~,~,~,~,~,~,,~,~,,"FEE linearity measurement with two identically generated ""PMT-like"" pulses input into channels 16 of FEE boards 15 and 16.  ",
